Frame,Landmark X,Landmark Y,Confidence
28,719,292,0.15654928982257843
28,95,276,0.6266710758209229
28,769,282,0.2547014355659485
28,44,320,0.6398801803588867
28,779,258,0.30880260467529297
28,117,329,0.651117205619812
28,750,270,0.3354041874408722
28,138,316,0.6528157591819763
28,358,402,0.5582953691482544
28,219,354,0.601270854473114
28,285,589,0.08576085418462753
28,50,448,0.11284161359071732
28,148,740,0.06957701593637466
28,124,630,0.03850015625357628
28,142,761,0.07121194899082184
28,149,653,0.061070140451192856
28,58,793,0.0553254708647728
28,109,711,0.026773599907755852
29,335,20,0.9643604755401611
29,354,-5,0.9004166126251221
29,367,-6,0.8978206515312195
29,377,-8,0.8814257979393005
29,324,-4,0.9617699980735779
29,314,-6,0.9776582717895508
29,305,-9,0.9814565181732178
29,389,-11,0.9248548150062561
29,296,-17,0.9771323204040527
29,356,30,0.9263982772827148
29,322,29,0.9462538361549377
29,451,104,0.9691179990768433
29,237,64,0.9538135528564453
29,551,262,0.38509419560432434
29,137,175,0.5456030964851379
29,712,270,0.16929149627685547
29,100,275,0.6636797785758972
29,762,266,0.2810647487640381
29,56,326,0.675631046295166
29,763,236,0.33733248710632324
29,130,328,0.6857797503471375
29,736,246,0.3629070520401001
29,149,315,0.6872605085372925
29,363,395,0.5964339375495911
29,233,353,0.6393159031867981
29,398,609,0.07984847575426102
29,47,402,0.10681232064962387
29,242,748,0.06494925916194916
29,191,598,0.036074209958314896
29,235,758,0.06679624319076538
29,230,607,0.05777951329946518
29,140,816,0.05140560865402222
29,207,687,0.024915359914302826
30,335,19,0.9651741981506348
30,352,-6,0.9027367830276489
30,364,-8,0.8996296525001526
30,375,-8,0.8827731609344482
30,321,-6,0.9633306860923767
30,310,-7,0.9787006974220276
30,300,-9,0.9822263717651367
30,390,-8,0.9253612756729126
30,296,-13,0.9783774018287659
30,354,30,0.9294838905334473
30,321,32,0.9496214985847473
30,449,112,0.9714866876602173
30,239,78,0.9583707451820374
30,552,265,0.38312897086143494
30,143,185,0.5730408430099487
30,710,310,0.1845700442790985
30,107,283,0.6969937682151794
30,760,317,0.31197884678840637
30,70,337,0.7078309655189514
30,762,288,0.3695563077926636
30,135,338,0.7169881463050842
30,735,294,0.3931138515472412
30,154,325,0.7182678580284119
30,363,407,0.6319542527198792
30,235,367,0.6739187240600586
30,385,599,0.07640140503644943
30,41,383,0.10629762709140778
30,201,710,0.06388390064239502
30,162,600,0.03655033931136131
30,184,721,0.0664258599281311
30,200,618,0.05905640497803688
30,114,766,0.04992499575018883
30,151,694,0.024527357891201973
31,333,12,0.968514084815979
31,350,-15,0.9119932651519775
31,363,-15,0.9091936945915222
31,375,-16,0.8938723802566528
31,321,-13,0.9668732285499573
31,310,-13,0.9807687401771545
31,300,-13,0.9839428067207336
31,392,-9,0.9324474930763245
31,300,-12,0.9804850220680237
31,354,28,0.9362879395484924
31,320,30,0.954535186290741
31,450,122,0.974143385887146
31,249,85,0.9625172019004822
31,555,278,0.4161490797996521
31,156,194,0.6089461445808411
31,715,348,0.22829093039035797
31,113,291,0.727150559425354
31,763,360,0.35896289348602295
31,76,347,0.7369115948677063
31,764,334,0.415855348110199
31,137,345,0.7451690435409546
31,738,340,0.4401799142360687
31,158,333,0.746310293674469
31,364,423,0.6670647859573364
31,245,377,0.7060770988464355
31,246,585,0.08027826994657516
31,42,393,0.11382768303155899
31,64,674,0.06444129347801208
31,149,619,0.04100334644317627
31,55,686,0.07111137360334396
31,176,645,0.06651876121759415
31,-36,718,0.05169316753745079
31,117,705,0.027831707149744034
32,334,13,0.9715970754623413
32,353,-11,0.9205541014671326
32,369,-13,0.9180353283882141
32,383,-13,0.9041262865066528
32,322,-11,0.9701202511787415
32,313,-12,0.9826606512069702
32,303,-12,0.9855145215988159
32,402,-8,0.9389902353286743
32,306,-12,0.9824094772338867
32,360,31,0.9424905180931091
32,322,32,0.9589974880218506
32,451,124,0.9765382409095764
32,256,92,0.9662466645240784
32,559,280,0.45291823148727417
32,166,199,0.6430132389068604
32,735,365,0.28023165464401245
32,126,295,0.754301905632019
32,792,380,0.40981021523475647
32,93,350,0.7631024718284607
32,792,358,0.46481335163116455
32,150,348,0.7705497741699219
32,763,362,0.4884697198867798
32,171,337,0.7715634703636169
32,365,431,0.6982110738754272
32,251,388,0.7348839044570923
32,234,575,0.08870836347341537
32,47,375,0.13271057605743408
32,113,707,0.06601334363222122
32,154,624,0.049555301666259766
32,115,724,0.0753537267446518
32,182,654,0.07723595947027206
32,16,760,0.05441076681017876
32,127,713,0.03383290395140648
33,342,13,0.9743435382843018
33,365,-9,0.9280884265899658
33,380,-10,0.9258259534835815
33,395,-12,0.9131155014038086
33,338,-11,0.9730039238929749
33,331,-11,0.9843482375144958
33,324,-12,0.9869166016578674
33,420,2,0.9447776079177856
33,332,-11,0.9841252565383911
33,367,33,0.9479536414146423
33,332,33,0.9629666209220886
33,460,145,0.9785066246986389
33,265,111,0.9695981740951538
33,564,284,0.4819440543651581
33,184,201,0.6713248491287231
33,751,369,0.3203652501106262
33,137,299,0.7787410020828247
33,812,385,0.45065391063690186
33,94,353,0.7866823077201843
33,815,364,0.5055260062217712
33,156,352,0.7934037446975708
33,786,373,0.5299246907234192
33,177,340,0.7943063378334045
33,365,448,0.7225140333175659
33,265,413,0.7597460150718689
33,212,572,0.08553656935691833
33,151,396,0.12685412168502808
33,108,743,0.06291845440864563
33,181,666,0.05001359060406685
33,114,766,0.07432736456394196
33,198,712,0.07792046666145325
33,17,790,0.05289139598608017
33,145,732,0.034348491579294205
34,352,14,0.9767909049987793
34,377,-3,0.9344710111618042
34,390,-1,0.9324110150337219
34,403,0,0.9203891754150391
34,353,-6,0.9755076169967651
34,347,-6,0.9858331680297852
34,340,-6,0.9881375432014465
34,428,24,0.9495207071304321
34,346,7,0.9856376051902771
34,373,41,0.9527243375778198
34,342,36,0.9665090441703796
34,468,159,0.9801967740058899
34,270,132,0.9726181626319885
34,576,298,0.504366397857666
34,191,226,0.6909201741218567
34,745,399,0.33992600440979004
34,149,306,0.8007449507713318
34,803,425,0.4807402789592743
34,111,358,0.8079370856285095
34,796,408,0.5373508930206299
34,172,359,0.8140004873275757
34,768,412,0.5614572167396545
34,190,350,0.8148021697998047
34,382,476,0.7327021360397339
34,265,442,0.7775887846946716
34,360,733,0.07788531482219696
34,159,538,0.11794274300336838
34,321,994,0.057434115558862686
34,183,856,0.04738422855734825
34,317,1036,0.0680016428232193
34,198,908,0.07247564196586609
34,290,1058,0.048499077558517456
34,176,929,0.03232705965638161
35,354,33,0.9790793657302856
35,377,17,0.9408736228942871
35,389,19,0.9389827251434326
35,401,22,0.928062915802002
35,355,14,0.9779220819473267
35,349,16,0.9872327446937561
35,344,17,0.9893069863319397
35,428,46,0.9543699622154236
35,350,35,0.9870590567588806
35,374,61,0.9573343396186829
35,344,57,0.9698131084442139
35,473,178,0.9817431569099426
35,276,155,0.975338339805603
35,578,309,0.5279024243354797
35,198,239,0.7143346071243286
35,738,404,0.35767456889152527
35,151,323,0.8205490112304688
35,793,432,0.5038493871688843
35,107,370,0.8270437717437744
35,794,420,0.5613301396369934
35,167,378,0.8325145840644836
35,767,422,0.584745466709137
35,189,370,0.8332192897796631
35,396,489,0.7512184977531433
35,272,452,0.797433078289032
35,409,719,0.07236985862255096
35,139,394,0.11604271829128265
35,351,943,0.05338476225733757
35,196,791,0.047630902379751205
35,346,979,0.06316196173429489
35,219,833,0.07135149091482162
35,309,1002,0.04514982923865318
35,185,869,0.03225257620215416
36,358,50,0.9811446666717529
36,380,29,0.9466518759727478
36,392,31,0.9449143409729004
36,403,34,0.9349937438964844
36,359,28,0.9800970554351807
36,353,29,0.9884923696517944
36,348,30,0.9903592467308044
36,428,55,0.9587265849113464
36,352,45,0.988333523273468
36,376,76,0.9614469408988953
36,347,72,0.9727741479873657
36,478,194,0.9831101298332214
36,280,169,0.9777805209159851
36,583,315,0.527564287185669
36,202,257,0.7226154804229736
36,735,412,0.3487449586391449
36,152,338,0.8380377888679504
36,781,440,0.5040214657783508
36,101,386,0.8440264463424683
36,761,427,0.5646349191665649
36,162,390,0.8489986062049866
36,738,427,0.5877853631973267
36,186,382,0.8495872020721436
36,406,492,0.7590141892433167
36,274,457,0.8110286593437195
36,446,733,0.06600188463926315
36,145,518,0.10702087730169296
36,417,972,0.04888126254081726
36,194,798,0.044475290924310684
36,415,1012,0.05784479156136513
36,217,844,0.0661221295595169
36,381,1033,0.04146595671772957
36,184,864,0.030067170038819313
37,362,63,0.9830065369606018
37,385,42,0.9518505334854126
37,397,44,0.9502553343772888
37,408,47,0.9412316083908081
37,363,40,0.9820545315742493
37,357,41,0.9896259903907776
37,352,42,0.9913051128387451
37,430,67,0.9626328349113464
37,352,56,0.9894787073135376
37,380,90,0.9650874733924866
37,350,85,0.9754167795181274
37,481,205,0.9842545390129089
37,283,179,0.9799709320068359
37,587,318,0.5234944820404053
37,208,259,0.720249593257904
37,740,417,0.33476510643959045
37,153,346,0.8534653782844543
37,791,443,0.4969613254070282
37,99,390,0.8591235876083374
37,768,433,0.5613210201263428
37,161,395,0.8636806011199951
37,744,435,0.5867623090744019
37,185,387,0.8641954660415649
37,417,492,0.7673223614692688
37,278,462,0.8238477110862732
37,482,715,0.06000196561217308
37,142,437,0.09795695543289185
37,422,929,0.044513486325740814
37,193,783,0.04149864986538887
37,414,963,0.052993014454841614
37,216,827,0.06159495562314987
37,384,991,0.03791536018252373
37,184,859,0.027965275570750237
38,362,70,0.9846992492675781
38,386,52,0.9566370248794556
38,398,55,0.9551950693130493
38,408,58,0.9470570683479309
38,363,50,0.9838412404060364
38,358,51,0.9906589388847351
38,352,51,0.9921694993972778
38,429,79,0.9663326740264893
38,351,66,0.9905254244804382
38,380,100,0.9685324430465698
38,351,93,0.9778515100479126
38,480,207,0.9856444001197815
38,286,185,0.9819409847259521
38,587,319,0.5512401461601257
38,204,272,0.7194079160690308
38,748,432,0.3456222414970398
38,149,351,0.8666762709617615
38,802,459,0.5129331946372986
38,96,395,0.8722792267799377
38,781,451,0.5782155394554138
38,159,402,0.8765015006065369
38,755,453,0.6041809320449829
38,182,394,0.8770269751548767
38,414,491,0.7875321507453918
38,277,460,0.8399240374565125
38,459,710,0.06019636616110802
38,128,403,0.10136369615793228
38,373,919,0.04592283070087433
38,196,728,0.04387262836098671
38,363,950,0.053718987852334976
38,226,768,0.06551939994096756
38,325,984,0.03863085061311722
38,186,819,0.02915816754102707
39,362,72,0.9862247705459595
39,385,55,0.9609530568122864
39,396,57,0.9596511125564575
39,407,61,0.9523128867149353
39,362,53,0.9854516983032227
39,356,54,0.9915902018547058
39,350,54,0.9929491281509399
39,428,82,0.9696752429008484
39,350,68,0.99146968126297
39,380,102,0.9716565012931824
39,352,96,0.9800554513931274
39,480,208,0.9869456887245178
39,286,189,0.9837295413017273
39,588,322,0.5846385955810547
39,202,275,0.7324259281158447
39,744,460,0.372435986995697
39,150,359,0.8795749545097351
39,797,493,0.5413718819618225
39,100,403,0.8847683072090149
39,776,487,0.6052358150482178
39,165,414,0.8886028528213501
39,751,486,0.6296146512031555
39,185,405,0.8890816569328308
39,415,494,0.8041131496429443
39,280,461,0.8539717197418213
39,462,713,0.05914689972996712
39,116,406,0.10630954056978226
39,383,918,0.045344650745391846
39,209,737,0.04870151728391647
39,375,948,0.05256123095750809
39,243,779,0.07081560790538788
39,332,989,0.03816228732466698
39,205,837,0.031572677195072174
40,361,74,0.9875950813293457
40,384,56,0.9648224711418152
40,396,58,0.963646411895752
40,407,61,0.9570174217224121
40,361,55,0.9868966937065125
40,355,56,0.9924261569976807
40,349,56,0.9936479330062866
40,428,82,0.9726694226264954
40,350,68,0.9923169016838074
40,379,104,0.9744436740875244
40,351,98,0.9820276498794556
40,480,209,0.9880536794662476
40,285,188,0.9853281378746033
40,587,322,0.6145050525665283
40,204,276,0.7456156611442566
40,750,449,0.40143582224845886
40,148,355,0.8911797404289246
40,806,478,0.5693702101707458
40,98,399,0.8959910869598389
40,785,469,0.631861686706543
40,162,409,0.8994894623756409
40,759,469,0.6555228233337402
40,184,400,0.8999341726303101
40,415,493,0.8173917531967163
40,281,462,0.8653948903083801
40,465,710,0.06102459132671356
40,112,419,0.10923085361719131
40,377,918,0.04641418531537056
40,207,728,0.05048942565917969
40,368,946,0.05310332402586937
40,240,763,0.07322242856025696
40,320,982,0.039331577718257904
40,203,813,0.03275779262185097
41,361,76,0.9888290762901306
41,384,58,0.9683138728141785
41,395,61,0.9672513008117676
41,406,65,0.961266815662384
41,362,57,0.9881990551948547
41,357,58,0.9931792616844177
41,351,59,0.9942778944969177
41,427,85,0.9753739237785339
41,353,70,0.9930801391601562
41,379,107,0.976955771446228
41,352,100,0.9838026762008667
41,479,210,0.9890692830085754
41,285,188,0.9867713451385498
41,587,322,0.641353189945221
41,205,275,0.7596696615219116
41,762,444,0.4261851906776428
41,149,353,0.9017939567565918
41,820,471,0.5937939286231995
41,98,396,0.9062129259109497
41,801,461,0.6550683975219727
41,161,409,0.9093890190124512
41,774,461,0.6782324910163879
41,183,397,0.9097940921783447
41,416,492,0.8317355513572693
41,281,462,0.8767218589782715
41,474,688,0.06409452110528946
41,110,424,0.11188041418790817
41,377,914,0.04888390004634857
41,234,713,0.05034602805972099
41,364,941,0.05636002868413925
41,265,740,0.0757019892334938
41,332,979,0.041523754596710205
41,235,797,0.032879192382097244
42,363,84,0.989942193031311
42,385,66,0.9714605808258057
42,395,68,0.9705030918121338
42,406,71,0.965101420879364
42,364,65,0.989373505115509
42,359,66,0.9938586354255676
42,353,66,0.9948467016220093
42,426,91,0.9778121113777161
42,354,78,0.9937686324119568
42,380,114,0.9792312979698181
42,356,108,0.9854096174240112
42,479,217,0.9899988174438477
42,285,196,0.9880764484405518
42,590,328,0.666819155216217
42,205,284,0.7696858048439026
42,763,441,0.451539009809494
42,150,356,0.9113272428512573
42,820,468,0.6187529563903809
42,100,398,0.915420651435852
42,803,457,0.6788349747657776
42,163,410,0.9183101058006287
42,777,458,0.7019805312156677
42,186,402,0.9186924695968628
42,420,492,0.8430490493774414
42,285,470,0.8867641091346741
42,493,692,0.06342314183712006
42,110,445,0.11524219810962677
42,379,907,0.0479624941945076
42,245,810,0.05635849013924599
42,365,929,0.05653656646609306
42,269,843,0.08081227540969849
42,326,973,0.04200325161218643
42,259,902,0.03630870208144188
43,366,93,0.9909380078315735
43,389,76,0.9742657542228699
43,398,78,0.9734018445014954
43,408,83,0.968511164188385
43,368,73,0.9904219508171082
43,364,73,0.9944658279418945
43,359,74,0.9953537583351135
43,427,104,0.9799858331680298
43,360,87,0.9943833351135254
43,382,123,0.9812643527984619
43,358,116,0.9868482947349548
43,479,228,0.9907937049865723
43,289,209,0.9892489910125732
43,590,332,0.6857730746269226
43,211,286,0.7772175669670105
43,762,439,0.4715287983417511
43,154,364,0.9196992516517639
43,820,466,0.6388993263244629
43,105,405,0.9235732555389404
43,799,454,0.6984800100326538
43,165,419,0.9262329936027527
43,775,456,0.7215598225593567
43,188,411,0.926600456237793
43,424,497,0.8514521718025208
43,292,479,0.8949321508407593
43,488,692,0.060386158525943756
43,207,569,0.1126142293214798
43,403,906,0.04572230577468872
43,281,855,0.06103631481528282
43,393,932,0.05440370738506317
43,297,894,0.0820607915520668
43,359,977,0.04120324179530144
43,300,943,0.03937695920467377
44,368,102,0.9918304085731506
44,391,85,0.9767576456069946
44,401,88,0.9759815335273743
44,410,93,0.9715414643287659
44,370,83,0.99135422706604
44,366,83,0.9950066804885864
44,361,84,0.9958032369613647
44,429,114,0.9819262027740479
44,361,97,0.9949283003807068
44,384,132,0.9830791354179382
44,360,125,0.9881327748298645
44,480,235,0.9915560483932495
44,290,216,0.9902926087379456
44,590,337,0.704319417476654
44,210,302,0.7648026347160339
44,743,452,0.47284653782844543
44,162,382,0.923479437828064
44,791,482,0.6389088034629822
44,111,420,0.9285135269165039
44,769,475,0.7020145654678345
44,169,433,0.931505560874939
44,749,473,0.7263820171356201
44,192,427,0.9319997429847717
44,422,498,0.8506076335906982
44,291,480,0.8962700963020325
44,450,757,0.05510978400707245
44,247,694,0.10289324074983597
44,397,990,0.041775062680244446
44,270,946,0.056464359164237976
44,396,1024,0.049840860068798065
44,281,983,0.07535526901483536
44,354,1057,0.03805635869503021
44,276,1017,0.03672909736633301
45,370,111,0.9926022291183472
45,392,94,0.9788002967834473
45,401,96,0.9780965447425842
45,410,100,0.9739663600921631
45,372,93,0.9921372532844543
45,367,94,0.9954671263694763
45,363,95,0.996181309223175
45,429,121,0.9835147261619568
45,363,108,0.9953934550285339
45,386,139,0.9846026301383972
45,362,133,0.9892422556877136
45,480,241,0.9921412467956543
45,295,223,0.9912334680557251
45,591,342,0.7162141799926758
45,216,303,0.7615344524383545
45,737,461,0.4648512005805969
45,164,388,0.9288716912269592
45,783,492,0.6275853514671326
45,113,427,0.9339402318000793
45,763,486,0.6954144239425659
45,170,443,0.9370417594909668
45,743,484,0.7227392792701721
45,193,437,0.9375247359275818
45,423,502,0.8436978459358215
45,296,485,0.8959183096885681
45,433,769,0.049943290650844574
45,269,718,0.09343849867582321
45,396,992,0.037999387830495834
45,269,957,0.05199296772480011
45,399,1024,0.04551570117473602
45,277,994,0.0689961388707161
45,354,1062,0.03486943989992142
45,266,1024,0.034097496420145035
46,379,120,0.9933295845985413
46,401,103,0.9808309078216553
46,410,105,0.9802030324935913
46,419,109,0.9764320850372314
46,379,102,0.9928990602493286
46,374,103,0.9959098696708679
46,369,104,0.9965499043464661
46,439,129,0.9850980043411255
46,369,117,0.9958420395851135
46,395,147,0.9860871434211731
46,370,142,0.9902934432029724
46,490,251,0.9927405714988708
46,304,234,0.9920893311500549
46,595,354,0.7274042367935181
46,222,313,0.75441575050354
46,739,472,0.4652939438819885
46,168,390,0.9345122575759888
46,785,500,0.6325698494911194
46,115,425,0.9396872520446777
46,763,494,0.7035862803459167
46,173,442,0.942694365978241
46,744,493,0.7320637106895447
46,197,438,0.9431842565536499
46,428,511,0.8284919857978821
46,303,491,0.889072835445404
46,438,788,0.045286569744348526
46,278,720,0.08457809686660767
46,411,1014,0.03447414189577103
46,276,965,0.04742484912276268
46,413,1049,0.04152370244264603
46,280,1003,0.06284773349761963
46,376,1079,0.03190955892205238
46,280,1031,0.03127915412187576
47,400,129,0.9939810037612915
47,420,111,0.982625424861908
47,431,113,0.9820657968521118
47,441,117,0.9785931706428528
47,398,112,0.9935762286186218
47,392,113,0.9963042736053467
47,387,114,0.9968765377998352
47,457,138,0.9864916801452637
47,386,124,0.9962413311004639
47,418,158,0.987410306930542
47,390,152,0.9912365078926086
47,512,261,0.9932856559753418
47,317,241,0.9928613901138306
47,610,370,0.736022412776947
47,232,325,0.7503313422203064
47,740,497,0.4606165289878845
47,172,398,0.9398723244667053
47,785,527,0.6331924200057983
47,115,430,0.945022702217102
47,764,521,0.7077147364616394
47,175,448,0.947907030582428
47,744,520,0.7374446392059326
47,202,442,0.9483824372291565
47,443,523,0.8148224949836731
47,317,494,0.8837894797325134
47,473,792,0.041139136999845505
47,297,724,0.07675013691186905
47,456,1021,0.03129284828901291
47,301,974,0.0433916412293911
47,458,1055,0.03785739094018936
47,303,1012,0.05722571536898613
47,426,1088,0.029237717390060425
47,319,1044,0.028781333938241005
48,398,138,0.9945704936981201
48,418,121,0.9842789173126221
48,428,124,0.9837783575057983
48,436,127,0.9806067943572998
48,395,121,0.9941949248313904
48,389,122,0.9966626763343811
48,384,122,0.9971756339073181
48,453,146,0.987784743309021
48,381,134,0.9966035485267639
48,415,167,0.9886195659637451
48,386,161,0.9920896291732788
48,507,271,0.9937953948974609
48,314,249,0.993556559085846
48,611,380,0.7509751915931702
48,228,341,0.7617967128753662
48,740,497,0.462333619594574
48,170,422,0.9449230432510376
48,785,526,0.6319335699081421
48,113,454,0.9497821927070618
48,765,519,0.709161102771759
48,170,470,0.9525684118270874
48,744,517,0.7398560047149658
48,201,460,0.9530355930328369
48,440,539,0.8051736354827881
48,313,503,0.8803015351295471
48,471,800,0.03753671422600746
48,280,760,0.07029975950717926
48,431,1030,0.028492173179984093
48,286,991,0.039983607828617096
48,432,1064,0.03462028130888939
48,292,1025,0.0526387095451355
48,393,1102,0.026878848671913147
48,295,1062,0.026743987575173378
49,324,147,0.9951012134552002
49,341,130,0.9857894778251648
49,352,131,0.9853379130363464
49,359,133,0.9824740886688232
49,317,132,0.9947491884231567
49,310,133,0.9969781637191772
49,303,134,0.9974380135536194
49,372,148,0.9889656901359558
49,298,146,0.9969096183776855
49,343,174,0.9897084832191467
49,313,168,0.9928447008132935
49,432,268,0.9943294525146484
49,240,263,0.994132399559021
49,547,376,0.7585620284080505
49,153,380,0.7575068473815918
49,690,477,0.4417189061641693
49,83,490,0.894031286239624
49,734,495,0.5982385873794556
49,42,537,0.8948600888252258
49,722,486,0.6780927777290344
49,63,549,0.9061889052391052
49,703,485,0.7091042399406433
49,83,543,0.9123035669326782
49,396,554,0.7731367945671082
49,270,544,0.8535535335540771
49,396,819,0.03395046293735504
49,259,795,0.06364065408706665
49,397,1046,0.02572987601161003
49,254,1020,0.03635375201702118
49,405,1080,0.031318362802267075
49,247,1056,0.04774191975593567
49,375,1110,0.024325435981154442
49,280,1079,0.02437666431069374
50,295,182,0.9955893754959106
50,309,161,0.9872040152549744
50,320,162,0.9867975115776062
50,329,164,0.9842190742492676
50,283,166,0.9952714443206787
50,276,168,0.9972782135009766
50,269,170,0.9976917505264282
50,343,178,0.9900649189949036
50,263,184,0.9972147345542908
50,319,205,0.9907309412956238
50,284,206,0.993554949760437
50,406,297,0.9948629140853882
50,205,310,0.9946824908256531
50,527,400,0.7616156339645386
50,107,443,0.7536969184875488
50,642,465,0.4184386134147644
50,36,572,0.8310956954956055
50,713,494,0.5627788305282593
50,-3,604,0.8298699259757996
50,702,486,0.6448506712913513
50,13,615,0.8486907482147217
50,684,485,0.6745867133140564
50,32,607,0.8584676384925842
50,378,608,0.7108423709869385
50,245,608,0.7884595394134521
50,383,875,0.03083307109773159
50,248,859,0.057747747749090195
50,386,1094,0.023312462493777275
50,236,1082,0.03311333805322647
50,397,1128,0.0284735057502985
50,231,1118,0.04346420615911484
50,354,1156,0.02212931215763092
50,256,1142,0.02232486754655838
51,265,199,0.996013879776001
51,278,179,0.9884267449378967
51,291,180,0.9880553483963013
51,300,181,0.9857355356216431
51,251,183,0.9957183003425598
51,243,186,0.9975293874740601
51,236,188,0.9979010224342346
51,314,197,0.991014301776886
51,230,203,0.9974576830863953
51,289,223,0.9916025996208191
51,253,226,0.9941572546958923
51,382,316,0.9951692819595337
51,172,333,0.9950013756752014
51,498,412,0.7402034401893616
51,84,469,0.7295263409614563
51,609,465,0.3917159140110016
51,12,597,0.7632437348365784
51,654,483,0.5249892473220825
51,-24,627,0.7607577443122864
51,643,475,0.6068116426467896
51,-13,634,0.7835145592689514
51,624,477,0.6349532008171082
51,5,627,0.7951635122299194
51,348,631,0.6571789979934692
51,212,634,0.7322825193405151
51,356,893,0.027869263663887978
51,222,892,0.05269709974527359
51,358,1121,0.021066999062895775
51,210,1122,0.030089180916547775
51,366,1157,0.02575678378343582
51,205,1154,0.03936857357621193
51,327,1178,0.020068148151040077
51,238,1180,0.02040194161236286
52,245,215,0.9963900446891785
52,260,192,0.9895066618919373
52,271,192,0.9891662001609802
52,282,193,0.9870777726173401
52,234,196,0.9961125254631042
52,226,198,0.9977507591247559
52,218,200,0.9980854988098145
52,296,205,0.9918572306632996
52,214,210,0.9976755976676941
52,268,241,0.9923750162124634
52,236,242,0.9946946501731873
52,366,325,0.9955400824546814
52,148,348,0.9954056739807129
52,491,420,0.7097071409225464
52,72,481,0.6971125602722168
52,628,475,0.3585067093372345
52,17,646,0.693695068359375
52,677,485,0.480633407831192
52,-14,686,0.6912193298339844
52,666,479,0.5586970448493958
52,1,695,0.7149413228034973
52,646,483,0.5851477980613708
52,18,683,0.7267429232597351
52,333,648,0.6024871468544006
52,190,652,0.6746986508369446
52,341,924,0.02518409676849842
52,198,912,0.04817269369959831
52,334,1150,0.019035808742046356
52,186,1148,0.027339695021510124
52,338,1187,0.023303339257836342
52,181,1181,0.03563527390360832
52,303,1203,0.01817348413169384
52,220,1206,0.018616022542119026
53,252,220,0.9967455267906189
53,270,197,0.9905368089675903
53,281,198,0.9902284741401672
53,290,199,0.9883490204811096
53,240,199,0.9964918494224548
53,232,201,0.997968316078186
53,226,202,0.9982690215110779
53,302,211,0.9926566481590271
53,222,214,0.9978950023651123
53,275,247,0.993121325969696
53,238,246,0.9952122569084167
53,371,335,0.9959604740142822
53,153,349,0.9958354830741882
53,495,428,0.7025487422943115
53,76,480,0.6704297065734863
53,645,515,0.33355987071990967
53,15,647,0.6328102350234985
53,696,534,0.44518348574638367
53,-20,691,0.6303425431251526
53,685,534,0.521720826625824
53,0,704,0.6556040644645691
53,663,534,0.5466389656066895
53,16,691,0.667691171169281
53,332,654,0.5540333390235901
53,187,656,0.6219212412834167
53,338,938,0.02272706665098667
53,194,913,0.043838728219270706
53,322,1173,0.017187634482979774
53,184,1162,0.024795526638627052
53,324,1211,0.021085307002067566
53,179,1201,0.03227674588561058
53,293,1226,0.016434118151664734
53,214,1218,0.016948454082012177
54,264,216,0.9970682263374329
54,283,196,0.9914721250534058
54,292,197,0.9911940693855286
54,302,199,0.9895020127296448
54,254,197,0.9968374967575073
54,246,198,0.9981676340103149
54,240,199,0.998437762260437
54,316,210,0.9933813214302063
54,231,210,0.9980977773666382
54,283,244,0.9937986731529236
54,249,241,0.995682418346405
54,384,333,0.9963310956954956
54,166,345,0.9962151646614075
54,505,434,0.6979271173477173
54,83,475,0.6529111266136169
54,641,534,0.31672704219818115
54,12,620,0.5845717787742615
54,690,556,0.41985565423965454
54,-24,658,0.5812862515449524
54,677,552,0.49701669812202454
54,-7,667,0.6096237301826477
54,656,550,0.5207103490829468
54,11,658,0.6238710880279541
54,339,660,0.5127452611923218
54,193,657,0.5767239928245544
54,337,952,0.020512189716100693
54,195,921,0.03976830095052719
54,315,1194,0.01553404051810503
54,176,1179,0.02243807353079319
54,318,1235,0.019091513007879257
54,171,1220,0.029212476685643196
54,275,1241,0.014904136769473553
54,198,1232,0.015406311489641666
55,273,209,0.99735027551651
55,291,190,0.9922758340835571
55,301,191,0.9920317530632019
55,312,193,0.9905024766921997
55,263,190,0.9971275329589844
55,254,191,0.9983330368995667
55,248,193,0.9985690116882324
55,327,207,0.9940131902694702
55,242,206,0.9982541799545288
55,293,235,0.9943748712539673
55,259,234,0.9960756897926331
55,390,329,0.996599555015564
55,179,337,0.996400773525238
55,508,432,0.7047309875488281
55,89,472,0.6316260695457458
55,611,517,0.3327868580818176
55,22,613,0.5451420545578003
55,638,510,0.43705591559410095
55,-15,648,0.5455447435379028
55,633,538,0.5174027681350708
55,7,660,0.578943133354187
55,614,537,0.5387167930603027
55,27,653,0.5982294678688049
55,343,658,0.4761298596858978
55,198,657,0.533713698387146
55,341,946,0.018539154902100563
55,197,921,0.03602754697203636
55,323,1192,0.014076745137572289
55,183,1182,0.020314501598477364
55,327,1231,0.017333995550870895
55,178,1221,0.0264506284147501
55,282,1243,0.013619194738566875
55,205,1240,0.01402195543050766
56,278,204,0.997596263885498
56,297,183,0.9929473996162415
56,308,185,0.9927347898483276
56,318,187,0.9913404583930969
56,269,184,0.9973716735839844
56,261,185,0.9984720945358276
56,255,187,0.9986766576766968
56,334,202,0.9945279359817505
56,249,200,0.9983797073364258
56,300,230,0.9948367476463318
56,265,228,0.9963992238044739
56,395,324,0.9966358542442322
56,183,330,0.9965268969535828
56,511,430,0.6859853267669678
56,90,466,0.6104031205177307
56,628,513,0.31834444403648376
56,21,605,0.5133646726608276
56,668,525,0.4231388568878174
56,-19,639,0.5176830291748047
